"wellN","RN1","RN2","RN3","RN4","RN5","RN6","RN7","RN8","RN9","RN10","RN11","RN12","RN13","RN14","RN15","RN16","RN17","RN18","RN19","RN20","RN21","RN22","RN23","RN24","RN25","RN26","RN27","RN28","RN29","RN30","RN31","RN32","RN33","RN34","RN35","RN36","RN37","RN38","RN39","RN40","RN41","RN42","RN43","RN44","RN45","RN46","RN47","RN48","RN49","RN50","RN51","RN52","RN53","RN54","RN55","RN56","RN57","RN58","RN59","RN60","RN61","RN62","RN63","RN64","RN65","RN66","RN67","RN68","RN69","RN70","RN71","RN72","RN73","RN74","RN75","RN76","RN77","RN78","RN79","RN80","RN81","RN82","RN83","RN84","RN85","RN86"
81,NA,NA,0.00322229850157308,0.00491217237976504,NA,0.00483954353691931,NA,0.00434456332761081,NA,0.00637961398178431,0.00305195530484075,NA,0.00266754571497271,0.00305310033064252,0.00303238774853452,NA,NA,NA,0.0253294010485393,0.0052576947059368,NA,NA,NA,NA,0.0209051964187455,0.00537387132313898,NA,0.00410949861324963,NA,0.00356862039206293,0.0031479963766635,NA,NA,0.00460867290382019,NA,NA,0.00357969802671345,0.00466058104306506,0.00465755771211889,0.00308904838976616,0.00258731632314584,NA,NA,0.00376705600794211,0.00527932577800255,NA,NA,0.00483952263956311,0.0112624521543365,NA,NA,NA,NA,0.00537627337007095,NA,NA,0.00509229507423723,NA,0.74353807964754,NA,0.00308237692568283,NA,0.00357969802671345,0.00469624537819323,0.0622700539391012,0.00386864538309555,NA,0.00264932964899438,NA,NA,NA,0.00827012138227202,NA,NA,NA,NA,NA,NA,0.0029360661783217,NA,NA,0.00311412436232445,NA,NA,NA,NA
82,NA,NA,0.0123483022672701,NA,0.0153633535366072,NA,0.0174838871434472,0.0121133147043733,0.00937000770136401,0.0102494462147654,NA,NA,0.0150414346483982,NA,0.00938369336281414,0.00943926339748688,0.00997306184192716,0.0112584530030058,NA,NA,0.0145625210307848,0.0159130397925951,0.016031948207855,0.0146543521458303,NA,0.00930495574471347,0.0111336304599834,0.0124582951112093,0.0167844289336474,0.0234508261767393,NA,0.0158529099020083,0.0232616425869523,0.0112428581091328,0.0127607337699008,0.0401084718653221,NA,NA,0.0104130824643289,NA,0.0290967696596909,0.0397392120945773,0.01089887471844,0.0137538435149453,NA,0.0318898158653303,0.0483189937974568,0.0096684706661071,0.00953108981591212,0.0124893755182843,0.0170473593943768,0.0116109955728972,NA,0.0112424439948093,0.0328055533704296,0.0232817905186989,NA,0.0422311973202228,NA,0.0149056673538533,NA,0.0146667956789327,NA,0.0124279983018073,NA,0.0124921664991852,0.00931106218284631,0.0131512399298896,0.0214316103996275,0.0391350645697534,0.0113178766195729,NA,NA,0.0139670181000254,0.0146543521458303,0.0231921412723082,0.0127117550112399,0.0113558713237698,0.0105148026185402,NA,0.00931106218284631,NA,NA,0.0318898158653303,NA,NA
83,NA,NA,0.00852177003885731,NA,0.0136040010813247,NA,0.0150927349005446,0.0096952839085747,0.00697231625911347,0.00809015952687324,NA,0.00699329991160541,0.0144701024973381,NA,0.00784159084018986,NA,0.00833142509444959,0.00712950136608956,NA,NA,0.0138236463251602,0.0093815970958858,0.00954348522623774,0.00926648261802879,NA,0.00695242937699284,0.00705196616927954,0.00992010801404218,0.0151264206775947,0.0233156981760066,NA,0.00950700574563581,0.0248969466285778,0.00900054608698578,0.0114203587090586,0.0298508114421808,NA,NA,0.00753343897371861,0.00756316242012818,0.0355261941417256,0.0295672941245182,0.0068824768410078,0.0111342515222814,NA,0.0436638558280799,0.102332526669534,0.00724923356276524,0.00752138127813786,0.00985417570515858,0.0145885941317181,0.00893859640980804,0.00716809864397861,0.00900021046824631,0.0495007288554147,0.0249885896577303,NA,0.0433105504846584,NA,0.00900208642958599,NA,0.0139475355432744,NA,0.00966932766618175,NA,0.00983151057381422,0.00729989017227261,0.00881998969642641,0.0190006318362603,0.029103131848576,0.00971846285641826,NA,0.00747824130970825,0.0115656756222104,0.00926648261802879,0.0195801003656775,0.00821824970131134,0.00975674721347833,0.00902366084325542,0.00690938013806872,0.00729989017227261,0.00752279148995645,0.00677316365560786,0.0447934734989573,0.0066823049196612,0.00661422439375814
84,NA,NA,0.00200998540983524,NA,0.00639436350423931,NA,0.00479796182795155,0.00315407425765741,0.00241362547315969,0.00281698552246928,NA,0.00411810107429759,0.0628548340717307,NA,0.00547275204128127,NA,0.00586724103925245,NA,NA,NA,0.103257370399647,NA,NA,NA,NA,0.00211769482547245,NA,0.0030918322634528,0.00623402033697768,0.00480088906360025,NA,NA,0.00613549415173853,0.00306985724353408,0.0161072330288077,0.00351463528297627,NA,NA,0.00219650170257093,0.00496939385630771,0.00493630025908399,0.00351306420250042,NA,0.00324856258822514,NA,0.00479824655223823,0.00520646320686588,0.00219131066344315,0.00277061403728721,0.00356508041640808,0.00486224718712782,0.00312600335724852,0.0043216681111797,0.00306984152629322,0.00476851372497673,0.00756013115308998,NA,0.00468608623262514,NA,NA,NA,0.598118313391165,NA,0.00277831997840987,NA,0.00292431919137399,0.00318764778165557,0.00200059547585797,0.00479939296666062,0.00406238969920135,0.00796643725325956,NA,0.00472216322512431,0.00449947125358158,NA,0.00456787851537314,NA,0.00799917929512224,0.00771240019681883,0.0024013450209334,0.00318753331611471,0.00487949559384532,0.00390138879851194,0.00762572638418425,0.00233988520957092,0.00230713785768193
85,0.0171067208778201,0.0205584698433815,0.0308434655646382,0.0224541684287138,NA,0.0139754855449837,NA,0.0132390305327263,NA,0.0121439735441384,0.0512178396356024,NA,NA,0.0266180644632104,NA,0.0245028665745054,NA,0.0364584961058167,NA,0.0153124354121566,NA,0.019573729842455,0.0208553626535194,0.0302732993286463,0.0102800998294651,0.0161762784696089,0.0364584961058167,0.0143433449913414,NA,0.0136815700622094,0.0329777202897644,0.022006770516704,NA,0.0124065508306213,NA,NA,0.0271178162836126,0.0139754855449837,0.0262258034020813,NA,0.0115035757084256,NA,0.0349137133290536,0.0153586144922481,0.0153124354121566,0.0106964755601117,0.0102442653427911,0.0161279649662496,0.0112105317873961,NA,NA,NA,NA,0.0124224611678746,0.0104742714566617,NA,0.0156762109627598,0.0113940611111525,NA,0.0301729723704944,0.0265122189684346,NA,0.0261678442025588,0.0162458538290337,NA,0.0152569664616861,NA,0.034708093490336,NA,NA,NA,0.0107952359407892,NA,NA,0.034708093490336,NA,0.0388405238142655,NA,NA,NA,NA,NA,NA,0.0104742714566617,NA,NA
86,NA,NA,0.0105804637261935,NA,0.0163304230876123,NA,0.0194474891267479,0.0106705388201449,0.010087040886348,0.00920515760503052,NA,NA,0.0143913014528594,NA,NA,NA,0.0100027267941385,0.00982392009487534,NA,NA,0.0140609994219156,0.0133860138760018,0.0134524994846194,0.0123106573369779,NA,NA,0.00972880044740384,0.0109096600581796,0.0180258933177301,0.0192291999785793,NA,0.01327647992751,0.0246667128678346,0.0100161943446447,0.0127259010174972,0.0600723101389916,NA,NA,NA,NA,0.0235685846623121,0.05941339293753,0.00955699559590397,0.0119177262105591,NA,0.0256841695762997,0.0749262228278423,NA,NA,0.0136386885837719,0.018944736897173,0.0126829902032715,NA,0.0100158789885673,0.0267375432063288,0.0246667128678346,NA,0.0295880197545532,NA,0.0126018679016598,NA,0.0141969685982498,NA,0.010820197419605,NA,0.0108954607979396,0.00974665451420662,0.0111819018344721,0.0246654025699136,0.058329112080352,0.0113985164779263,NA,NA,0.0151623338724057,0.0123106573369779,0.0279165794409348,0.0108759438975479,0.0114409219541833,0.0101245530257477,0.00998061975531459,0.00974665451420662,NA,NA,0.0256841695762997,0.00963062971642287,0.00954880859185065
87,NA,NA,0.00806742275005828,0.00567139148963338,0.00976508469670419,NA,0.0103044018691886,0.00936137545594089,NA,0.00754602477396886,NA,0.00558446672755308,0.0120969710054801,NA,0.0065845969972928,NA,0.00661505310483449,0.0063962717972355,NA,0.00537990601458541,0.0114257311192378,0.00843069531882372,0.00866416531610192,0.00860497100468944,NA,0.00643401510327112,0.00631905803143384,0.00965105493413282,0.0106082140777104,0.0297160454418881,NA,0.0086391648359781,0.0159563383636958,0.00853367556062694,0.00906903198564986,0.0163234337874321,0.00542138286032787,NA,0.00706170211853028,0.00637736820278056,0.0560446541439773,0.0162181953772231,0.00614083397781671,0.0110978644186791,NA,0.0770692366945355,0.0768579625338101,0.00674646655561758,0.00690980934744914,0.00713347758845005,0.0100152847244615,0.00651484579299753,0.00572152644155001,0.0085332830588452,0.0774900048558019,0.0167877329459413,NA,0.0941735142092306,NA,0.00814205272427288,NA,0.0114231650795641,0.00541553467565414,0.00941755864295892,NA,0.00958000744666294,0.00555278181921875,0.00834911788068264,0.0122121780371363,0.0160447164920925,0.00762744013206877,NA,0.00596828707048211,0.00829326230609662,0.00860497100468944,0.012307303780111,0.00757415249118145,0.00765233411631677,0.00759453044691805,NA,0.00555278181921875,0.00635380715391578,0.00542050959761882,0.0768497998719664,NA,NA
88,0.0327574027717819,0.0360179199890105,0.021858853619745,NA,NA,NA,NA,0.0137886884819116,NA,NA,0.0158820562263011,NA,NA,0.0135704500406157,NA,0.0359895852773416,NA,0.0360923377804957,NA,NA,NA,0.094633041526131,0.0664655205225135,0.0429398414754524,NA,NA,0.0365192765340225,0.0145982764737413,NA,0.016784621293827,0.0144020864405546,0.0556294703984585,NA,NA,NA,0.0154180200966773,0.0140309969584986,NA,0.0167016508476066,NA,0.0168081106413027,0.0153836040528368,0.0387280990298629,0.0154099263711824,NA,0.0169188688247048,0.0166576757236046,NA,NA,NA,NA,NA,NA,NA,0.0168814014139163,NA,NA,0.019489463583334,NA,0.0557029693012189,0.0135720278785989,NA,0.0135720278785989,0.0150673291340111,NA,0.0150673291340111,NA,0.0315869003187721,NA,0.0153262670619648,NA,NA,NA,NA,0.0366959387073016,NA,0.0361705627761751,NA,NA,NA,NA,NA,NA,0.0168814014139163,NA,NA
89,NA,NA,0.0163267334204995,0.0385726887858165,NA,0.0193456183879112,NA,0.0162966906492842,NA,0.0208259450886166,0.0127725589924787,NA,0.00639899827314482,0.0130362265171003,0.00598294892486511,NA,NA,0.0065404592965823,0.0106367145427268,0.0543861738844574,0.0060591698375852,0.0060097733006924,0.00632049393003095,0.00730329699288894,0.0174499271538086,0.132544533643273,0.00649848743319788,0.0165303054986008,NA,0.0132448061054907,0.0145146440585622,0.00632154688946023,NA,0.0170864856930567,NA,NA,0.0195300938958762,0.0182934467219002,0.0436375152706749,0.00606399129522191,0.00777783387246914,NA,0.00629375190953037,0.0166405596361945,0.0407199081882402,0.0068664345509635,0.00643876050612734,0.0592169314506547,0.026465425743925,NA,NA,NA,NA,0.0204690220025498,0.00659872951156209,NA,0.0411879459478788,0.00694419855929209,0.016250819029485,0.00656984959614361,0.0134681695591636,0.00597764237310219,0.0195300938958762,0.0438385741431038,0.011774879758237,0.0166405596361945,NA,0.0107375790917116,NA,NA,NA,0.0167028178611931,NA,NA,0.00770170241798038,NA,0.00770170241798038,NA,0.00613840986002073,NA,NA,0.00610005927295077,NA,0.00671736472366537,NA,NA
90,0.0535269432648426,0.150097920470282,0.0120607429315587,0.00851878745725786,NA,NA,NA,NA,NA,NA,0.0123099055638545,NA,NA,0.00920014036121248,NA,0.265506481026112,NA,0.0281117759732597,NA,NA,NA,0.0191374062078655,0.0174584138042216,0.024681563853027,NA,NA,0.0317173068253879,NA,NA,NA,0.0101613883038091,0.0185858546680823,NA,NA,NA,NA,0.0092703593113327,NA,0.00979247878320172,NA,NA,NA,0.183768407894697,0.0077670855671678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00768195437322389,NA,0.024681563853027,0.00918076879274318,NA,0.0091195060575262,0.00780288455841851,NA,0.00770995053798155,NA,0.0174417076552386,NA,NA,NA,NA,NA,NA,0.0174648236060483,NA,0.0272438782986205,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,0.00604826111478794,0.00672486185564328,0.0119667062813261,0.0160940019780504,NA,0.0107944638682779,NA,0.00645804363587349,NA,0.00637961382182664,0.526369918502044,NA,NA,0.030137439199824,NA,0.00745211883488319,NA,0.00873501738065429,NA,0.0103613750070028,NA,0.00636716488406291,0.00665176817979275,0.00802221796431643,0.00667038452540857,0.0100123800100846,0.00873501738065429,0.00685744708208101,NA,0.00635302235376987,0.0547668063493608,0.00682898212755205,NA,0.00625862285469007,NA,NA,0.0225760937919992,0.0108232220824847,0.0118581987289454,NA,NA,NA,0.00857646352481088,0.00721250232759009,0.0105924191864007,NA,NA,0.00901883601430151,0.00647769266853099,NA,NA,NA,NA,0.00636447742659273,NA,NA,0.0107497122271459,NA,0.00602710737394988,0.00800726148688593,0.0286379929774477,NA,0.0266608526465579,0.00881480541203864,NA,0.0071889046654021,NA,0.00998204447015178,NA,NA,NA,0.00733911988264131,NA,NA,0.00891803277051227,NA,0.00912862514364322,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.164091178136167,0.174304571019136,0.0194653660955007,NA,NA,NA,NA,NA,NA,NA,0.0208770978003276,NA,NA,0.0159261309086364,NA,0.119320859749566,NA,0.0369785703837964,NA,NA,NA,0.0292991363876175,0.0268753153220404,0.0338632630751867,NA,NA,0.0400669440204939,NA,NA,NA,0.0175211219570401,0.0279157421788036,NA,NA,NA,NA,0.0159339306412583,NA,0.0164098080859271,NA,NA,NA,0.0871590020020693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0338632630751867,0.015889751934906,NA,0.0157755898736447,NA,NA,NA,NA,0.0261245220625893,NA,NA,NA,NA,NA,NA,0.0261507365089893,NA,0.0361880987811167,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,NA,NA,0.0455397657490444,NA,0.0147878113006181,NA,0.103391188947985,NA,NA,0.00948691655369508,0.00826352717235315,NA,0.00676083418195175,NA,0.0102002470351687,NA,NA,NA,0.00840003468659793,NA,NA,NA,NA,NA,NA,NA,0.0139913189634208,NA,NA,NA,0.013305523538464,NA,0.0109036788102789,0.00891392577234592,NA,NA,NA,0.0064879085058959,0.00661652196001726,0.00895713606117579,NA,NA,NA,0.00676409627828481,0.00888829079303498,NA,NA,0.0424182005592403,0.0190068565030633,0.198489749055023,0.00958515679648046,NA,0.00692884859588546,0.0101112858796067,NA,0.00659984597288849,NA,NA,NA,0.00965204889892288,NA,NA,NA,NA,0.0241480636194108,NA,0.0143039768528718,0.0116120502757408,0.0108637464779359,NA,0.00967653659651667,0.0287472129092485,NA,0.0120755726423762,NA,0.0109036788102789,0.00714534720171892,0.0964215591116569,0.0241862981402929,0.0063948549371241,0.00917564198680288,0.00952822257287143,0.0688274540565186,0.0615390652371917
94,NA,0.00970031192354903,0.0207564752221013,0.0372272539778107,NA,0.032086542641463,NA,0.0123675618067667,NA,0.0128118960233785,0.0807743955439603,NA,NA,0.0796753592757306,NA,0.0105379799710835,NA,0.0123593151913209,0.0103257519741111,0.0260580395582655,NA,0.00985358862616865,0.0102825585710851,0.0119119595335335,0.0156467360731005,0.0242029304894841,0.0123593151913209,0.0130045384372879,NA,0.0118116935816395,0.0484942308185331,0.0104518220915259,NA,0.0122259155070707,NA,NA,0.0450104866864158,0.0324091181957633,0.0214866819673826,NA,NA,NA,0.0121036332980785,0.0135341801775533,0.0306515215778988,NA,NA,0.0191366857522677,0.0140718932608979,NA,NA,NA,NA,0.0127570716447715,NA,NA,0.0273976546340535,NA,0.0134969689870759,0.0116801255466087,0.0602242649832548,NA,0.0580174566162933,0.0182345069573577,0.0110296417117402,0.0135146286632171,NA,0.01581402284561,NA,NA,NA,0.0180454578289871,NA,NA,0.0131948795419872,NA,0.0132629470924939,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,NA,NA,0.015490517035399,NA,0.0119462851321437,0.0111542850307292,0.00765064209714221,0.0106901443064203,NA,0.0181531341995019,0.0386777858877813,NA,0.0447988359097724,NA,0.0246451274642139,NA,0.00775363328714499,NA,0.0346056628979575,NA,NA,NA,0.00712915918351193,0.00758412799209508,NA,0.0106991534406111,0.0147442728939031,0.0135187087959539,NA,NA,0.0140254167153237,0.0110310971750524,0.035068282670229,0.00920877380357042,NA,NA,0.00780669746682426,0.0362988250507058,0.0126810150084508,0.00920581285288011,NA,0.0107430292914836,NA,0.0122034127963738,0.0122521096071966,0.00779962329345448,0.0106413876817893,0.0102587341396451,0.0124554123253854,0.00928728082176415,0.0190936441575243,0.0110310971750524,0.0119437347150502,0.015168838994099,NA,0.0120506331493706,0.00758772476270863,NA,NA,0.0378852328822165,NA,0.00941502078330552,0.00775241983773876,0.00995860699864316,0.0105722848911695,NA,0.0119462851321437,0.0103269684001568,0.0263554307772271,NA,0.0210320857287165,0.0120617433945113,NA,0.0112571854695323,NA,0.0263404023651415,0.127458897503765,0.00763119354928507,0.0105449768779674,0.0348532605787658,0.0173731197164616,0.0152401020995463,0.00750233504071763,0.00740838876477335
